# synodal-gold-gap.tsv — the committed gap worklist of the Synodal gold gate.
# generated-by: cargo xtask synodal-gold --fix
# contract: docs/SYNODAL_GOLD_ORACLE.md; one row per failing token type or paradigm cell.
# The gate (synodal-gold --check) fails if the regenerated gap is not a subset of this file.
oracle	key	reason	engine_output	expected
token	крѣ̑пки	unregistered-lemma		крѣ̑пки
token	крѣ̑пкимъ	unregistered-lemma		крѣ̑пкимъ
token	крѣ̑пкїѧ	unregistered-lemma		крѣ̑пкїѧ
token	крѣ̑пльшаѧ	unregistered-lemma		крѣ̑пльшаѧ
token	крѣпи́сѧ	unregistered-lemma		крѣпи́сѧ
token	крѣпи́тесѧ	unregistered-lemma		крѣпи́тесѧ
token	крѣпи́тсѧ	unregistered-lemma		крѣпи́тсѧ
token	крѣпка̀	unregistered-lemma		крѣпка̀
token	крѣпка̑	unregistered-lemma		крѣпка̑
token	крѣплѣ́йшїй	unregistered-lemma		крѣплѣ́йшїй
token	крѣплѧ́хꙋсѧ	unregistered-lemma		крѣплѧ́хꙋсѧ
token	крѣплѧ́шесѧ	unregistered-lemma		крѣплѧ́шесѧ
token	крѣпча́е	unregistered-lemma		крѣпча́е
token	крѣпча́йшемꙋ	unregistered-lemma		крѣпча́йшемꙋ
token	крѣпча́йши	unregistered-lemma		крѣпча́йши
token	крѣпча́йшими	unregistered-lemma		крѣпча́йшими
token	крѣпча́йшимъ	unregistered-lemma		крѣпча́йшимъ
token	крѣпча́йшы	unregistered-lemma		крѣпча́йшы
token	крѣпча́йшыѧ	unregistered-lemma		крѣпча́йшыѧ
token	крѣпча́йшїи	unregistered-lemma		крѣпча́йшїи
token	крѣпча́йшїй	unregistered-lemma		крѣпча́йшїй
token	крѣпѧ́щьсѧ	unregistered-lemma		крѣпѧ́щьсѧ
token	крѷста́лла	unregistered-lemma		крѷста́лла
token	крѷста́ллъ	unregistered-lemma		крѷста́ллъ
token	крѷста́ллꙋ	unregistered-lemma		крѷста́ллꙋ
token	крѷста́ль	unregistered-lemma		крѷста́ль
token	крѷсталлови́днꙋ	unregistered-lemma		крѷсталлови́днꙋ
token	кр҃ща́етъ	abbreviation-unexpanded		кр҃ща́етъ
token	кр҃ща́ше	abbreviation-unexpanded		кр҃ща́ше
token	кр҃ща́юсѧ	abbreviation-unexpanded		кр҃ща́юсѧ
token	кр҃ще́нїе	abbreviation-unexpanded		кр҃ще́нїе
token	кр҃ще́нїемъ	abbreviation-unexpanded		кр҃ще́нїемъ
token	кр҃ще́нїй	abbreviation-unexpanded		кр҃ще́нїй
token	кр҃щшꙋсѧ	abbreviation-unexpanded		кр҃щшꙋсѧ
token	крⷭти́телѧ	abbreviation-unexpanded		крⷭти́телѧ
token	крⷭ҇та̀	abbreviation-unexpanded		крⷭ҇та̀
token	крⷭ҇ти́всѧ	abbreviation-unexpanded		крⷭ҇ти́всѧ
token	крⷭ҇ти́сѧ	abbreviation-unexpanded		крⷭ҇ти́сѧ
token	крⷭ҇ти́тасѧ	abbreviation-unexpanded		крⷭ҇ти́тасѧ
token	крⷭ҇ти́тели	abbreviation-unexpanded		крⷭ҇ти́тели
token	крⷭ҇ти́телѧ	abbreviation-unexpanded		крⷭ҇ти́телѧ
token	крⷭ҇ти́тисѧ	abbreviation-unexpanded		крⷭ҇ти́тисѧ
token	крⷭ҇ти́тсѧ	abbreviation-unexpanded		крⷭ҇ти́тсѧ
token	крⷭ҇ти́тъ	abbreviation-unexpanded		крⷭ҇ти́тъ
token	крⷭ҇ти́шасѧ	abbreviation-unexpanded		крⷭ҇ти́шасѧ
token	крⷭ҇тное	abbreviation-unexpanded		крⷭ҇тное
token	крⷭ҇тныѧ	abbreviation-unexpanded		крⷭ҇тныѧ
token	крⷭ҇то́мъ	abbreviation-unexpanded		крⷭ҇то́мъ
token	крⷭ҇тѣ̀	abbreviation-unexpanded		крⷭ҇тѣ̀
token	крⷭ҇тѧ́й	abbreviation-unexpanded		крⷭ҇тѧ́й
token	крⷭ҇тѧ́ще	abbreviation-unexpanded		крⷭ҇тѧ́ще
token	крꙋ́га	unregistered-lemma		крꙋ́га
token	крꙋ́ги	unregistered-lemma		крꙋ́ги
token	крꙋ́гло	unregistered-lemma		крꙋ́гло
token	крꙋ́глъ	unregistered-lemma		крꙋ́глъ
token	крꙋ́гомъ	unregistered-lemma		крꙋ́гомъ
token	крꙋ́гъ	unregistered-lemma		крꙋ́гъ
token	крꙋ́зи	unregistered-lemma		крꙋ́зи
token	крꙋ́зѣ	unregistered-lemma		крꙋ́зѣ
token	крꙋ̑гла	unregistered-lemma		крꙋ̑гла
token	крꙋгло̀	unregistered-lemma		крꙋгло̀
token	крꙋго́мъ	unregistered-lemma		крꙋго́мъ
token	крꙋпи́цъ	unregistered-lemma		крꙋпи́цъ
token	ксемꙋ̀	unregistered-lemma		ксемꙋ̀
token	ксемꙋ́	unregistered-lemma		ксемꙋ́
token	кто́же	unregistered-lemma		кто́же
token	кє́дръ	unregistered-lemma		кє́дръ
token	кі́ихждо	unregistered-lemma		кі́ихждо
token	кі́са	unregistered-lemma		кі́са
token	кі́сова	unregistered-lemma		кі́сова
token	кі́совъ	unregistered-lemma		кі́совъ
token	кі́совꙋ	unregistered-lemma		кі́совꙋ
token	кі́ссовъ	unregistered-lemma		кі́ссовъ
token	кі́ссовымъ	unregistered-lemma		кі́ссовымъ
token	кі́ссовѣ	unregistered-lemma		кі́ссовѣ
token	кі́ссы	unregistered-lemma		кі́ссы
token	кі́съ	unregistered-lemma		кі́съ
token	кі́сѡвы	unregistered-lemma		кі́сѡвы
token	кі́тѧне	unregistered-lemma		кі́тѧне
token	кївѡ́та	unregistered-lemma		кївѡ́та
token	кївѡ́томъ	unregistered-lemma		кївѡ́томъ
token	кївѡ́тѣ	unregistered-lemma		кївѡ́тѣ
token	кївѡ́тꙋ	unregistered-lemma		кївѡ́тꙋ
token	кїда́ра	unregistered-lemma		кїда́ра
token	кїда́ръ	unregistered-lemma		кїда́ръ
token	кїда́рѣхъ	unregistered-lemma		кїда́рѣхъ
token	кїла́нѡвы	unregistered-lemma		кїла́нѡвы
token	кїлисѷрі́и	unregistered-lemma		кїлисѷрі́и
token	кїлисѷрі́йскїй	unregistered-lemma		кїлисѷрі́йскїй
token	кїлисѷрі́йскїѧ	unregistered-lemma		кїлисѷрі́йскїѧ
token	кїлисѷрі́ю	unregistered-lemma		кїлисѷрі́ю
token	кїлисѷрі̑йскїѧ	unregistered-lemma		кїлисѷрі̑йскїѧ
token	кїлїкі́и	unregistered-lemma		кїлїкі́и
token	кїлїкі́йскихъ	unregistered-lemma		кїлїкі́йскихъ
token	кїлїкі́йстѣмъ	unregistered-lemma		кїлїкі́йстѣмъ
token	кїлїкі́ю	unregistered-lemma		кїлїкі́ю
token	кїлїкі̑йскїѧ	unregistered-lemma		кїлїкі̑йскїѧ
token	кїна̀	unregistered-lemma		кїна̀
token	кїна́нѣ	unregistered-lemma		кїна́нѣ
token	кїнамѡ́нъ	unregistered-lemma		кїнамѡ́нъ
token	кїне́ева	unregistered-lemma		кїне́ева
token	кїне́й	unregistered-lemma		кїне́й
token	кїне́ови	unregistered-lemma		кїне́ови
token	кїне́є	unregistered-lemma		кїне́є
token	кїннамѡ́ма	unregistered-lemma		кїннамѡ́ма
token	кїннамѡ́нъ	unregistered-lemma		кїннамѡ́нъ
token	кїнѵ́рѣхъ	unregistered-lemma		кїнѵ́рѣхъ
token	кїра́ды	unregistered-lemma		кїра́ды
token	кїра́ма	unregistered-lemma		кїра́ма
token	кїра́сѡвы	unregistered-lemma		кїра́сѡвы
token	кїсе́евъ	unregistered-lemma		кїсе́евъ
token	кїсе́ова	unregistered-lemma		кїсе́ова
token	кїсїѡ́нъ	unregistered-lemma		кїсїѡ́нъ
token	кїсѡ́новъ	unregistered-lemma		кїсѡ́новъ
token	кїсѡ́нь	unregistered-lemma		кїсѡ́нь
token	кїтїе́йскаго	unregistered-lemma		кїтїе́йскаго
token	кїѳа̑ры	unregistered-lemma		кїѳа̑ры
token	кѡ́ваны	unregistered-lemma		кѡ́ваны
token	кѡ́жаны	unregistered-lemma		кѡ́жаны
token	кѡ́жаныѧ	unregistered-lemma		кѡ́жаныѧ
token	кѡ́жи	unregistered-lemma		кѡ́жи
token	кѡ́злища	unregistered-lemma		кѡ́злища
token	кѡ́злищи	unregistered-lemma		кѡ́злищи
token	кѡ́зни	unregistered-lemma		кѡ́зни
token	кѡ́зїѧ	unregistered-lemma		кѡ́зїѧ
token	кѡ́лїй	unregistered-lemma		кѡ́лїй
token	кѡ́ни	unregistered-lemma		кѡ́ни
token	кѡ́нники	unregistered-lemma		кѡ́нники
token	кѡ́нницы	unregistered-lemma		кѡ́нницы
token	кѡ́нныѧ	unregistered-lemma		кѡ́нныѧ
token	кѡ́нскаѧ	unregistered-lemma		кѡ́нскаѧ
token	кѡ́нски	unregistered-lemma		кѡ́нски
token	кѡ́нъ	unregistered-lemma		кѡ́нъ
token	кѡ́пїѧ	unregistered-lemma		кѡ́пїѧ
token	кѡ́рмчїи	unregistered-lemma		кѡ́рмчїи
token	кѡ́ръ	unregistered-lemma		кѡ́ръ
token	кѡ́снаѧ	unregistered-lemma		кѡ́снаѧ
token	кѡ́сы	unregistered-lemma		кѡ́сы
token	кѡ́твы	unregistered-lemma		кѡ́твы
token	кѡ́шницы	unregistered-lemma		кѡ́шницы
token	кѡ́шъ	unregistered-lemma		кѡ́шъ
token	кѡ́ю	unregistered-lemma		кѡ́ю
token	кѡва́рства	unregistered-lemma		кѡва́рства
token	кѡвачѝ	unregistered-lemma		кѡвачѝ
token	кѡзла̀	unregistered-lemma		кѡзла̀
token	кѡльца̀	unregistered-lemma		кѡльца̀
token	кѡлі́а	unregistered-lemma		кѡлі́а
token	кѡлі́ева	unregistered-lemma		кѡлі́ева
token	кѡлі́евъ	unregistered-lemma		кѡлі́евъ
token	кѡлі́тъ	unregistered-lemma		кѡлі́тъ
token	кѡлѣ́нꙋ	unregistered-lemma		кѡлѣ́нꙋ
token	кѡнца̀	unregistered-lemma		кѡнца̀
token	кѡні́и	unregistered-lemma		кѡні́и
token	кѡпы́та	unregistered-lemma		кѡпы́та
token	кѡры́сти	unregistered-lemma		кѡры́сти
token	кѡры́та	unregistered-lemma		кѡры́та
token	кѡса́мовъ	unregistered-lemma		кѡса́мовъ
token	кѵ́мїнъ	unregistered-lemma		кѵ́мїнъ
token	кѵ́пра	unregistered-lemma		кѵ́пра
token	кѵ́при	unregistered-lemma		кѵ́при
token	кѵ́провъ	unregistered-lemma		кѵ́провъ
token	кѵ́прстїи	unregistered-lemma		кѵ́прстїи
token	кѵ́прѧнина	unregistered-lemma		кѵ́прѧнина
token	кѵ́прѧнинъ	unregistered-lemma		кѵ́прѧнинъ
token	кѵ́ра	unregistered-lemma		кѵ́ра
token	кѵ́рово	unregistered-lemma		кѵ́рово
token	кѵ́ровыхъ	unregistered-lemma		кѵ́ровыхъ
token	кѵ́ръ	unregistered-lemma		кѵ́ръ
token	кѵ́рꙋ	unregistered-lemma		кѵ́рꙋ
token	кѵ̑прѧны	unregistered-lemma		кѵ̑прѧны
token	кѷамѡ́на	unregistered-lemma		кѷамѡ́на
token	кѷді́а	unregistered-lemma		кѷді́а
token	кѷмва́лъ	unregistered-lemma		кѷмва́лъ
token	кѷмва́лы	unregistered-lemma		кѷмва́лы
token	кѷмва́лѣхъ	unregistered-lemma		кѷмва́лѣхъ
token	кѷмва̑лы	unregistered-lemma		кѷмва̑лы
token	кѷмі́на	unregistered-lemma		кѷмі́на
token	кѷмі́нъ	unregistered-lemma		кѷмі́нъ
token	кѷпарі́си	unregistered-lemma		кѷпарі́си
token	кѷпарі́сныхъ	unregistered-lemma		кѷпарі́сныхъ
token	кѷпарі́совꙋ	unregistered-lemma		кѷпарі́совꙋ
token	кѷпарі́сомъ	unregistered-lemma		кѷпарі́сомъ
token	кѷпарі́съ	unregistered-lemma		кѷпарі́съ
token	кѷпарі́сѡвъ	unregistered-lemma		кѷпарі́сѡвъ
token	кѷпарі̑снаѧ	unregistered-lemma		кѷпарі̑снаѧ
token	кѷпарі̑сныѧ	unregistered-lemma		кѷпарі̑сныѧ
token	кѷпрїа́рхъ	unregistered-lemma		кѷпрїа́рхъ
token	кѷрине́а	unregistered-lemma		кѷрине́а
token	кѷрине́анинъ	unregistered-lemma		кѷрине́анинъ
token	кѷрине́йска	unregistered-lemma		кѷрине́йска
token	кѷрине́ю	unregistered-lemma		кѷрине́ю
token	кѷрині́и	unregistered-lemma		кѷрині́и
token	кѷрині́ю	unregistered-lemma		кѷрині́ю
token	кѷрїне́а	unregistered-lemma		кѷрїне́а
token	кѷрїне́йстїи	unregistered-lemma		кѷрїне́йстїи
token	кꙋ́да	unregistered-lemma		кꙋ́да
token	кꙋ́мї	unregistered-lemma		кꙋ́мї
token	кꙋ́памъ	unregistered-lemma		кꙋ́памъ
token	кꙋ́пахъ	unregistered-lemma		кꙋ́пахъ
token	кꙋ́пимъ	unregistered-lemma		кꙋ́пимъ
token	кꙋ́пите	unregistered-lemma		кꙋ́пите
token	кꙋ́питъ	unregistered-lemma		кꙋ́питъ
token	кꙋ́пленаго	unregistered-lemma		кꙋ́пленаго
token	кꙋ́пленагѡ	unregistered-lemma		кꙋ́пленагѡ
token	кꙋ́плени	unregistered-lemma		кꙋ́плени
token	кꙋ́пленый	unregistered-lemma		кꙋ́пленый
token	кꙋ́пленїи	unregistered-lemma		кꙋ́пленїи
token	кꙋ́пленꙋю	unregistered-lemma		кꙋ́пленꙋю
token	кꙋ́плею	unregistered-lemma		кꙋ́плею
token	кꙋ́пли	unregistered-lemma		кꙋ́пли
token	кꙋ́плєныѧ	unregistered-lemma		кꙋ́плєныѧ
token	кꙋ́плѧ	unregistered-lemma		кꙋ́плѧ
token	кꙋ́плѧми	unregistered-lemma		кꙋ́плѧми
token	кꙋ́пнѡ	unregistered-lemma		кꙋ́пнѡ
token	кꙋ́пѧтъ	unregistered-lemma		кꙋ́пѧтъ
token	кꙋ́пꙋ	unregistered-lemma		кꙋ́пꙋ
token	кꙋ́щей	unregistered-lemma		кꙋ́щей
token	кꙋ́щный	unregistered-lemma		кꙋ́щный
token	кꙋ́юже	unregistered-lemma		кꙋ́юже
token	кꙋ̑пли	unregistered-lemma		кꙋ̑пли
token	кꙋ̑пы	unregistered-lemma		кꙋ̑пы
