lemma	pos	cell	print	count	set_count
сѣ́ѧти	v	pres.1.sg	сѣ́ю	1	0
сѣ́ѧти	v	pres.2.sg	сѣ́еши	5	0
сѣ́ѧти	v	pres.3.pl	сѣ́ютъ	4	0
сѣ́ѧти	v	pres.3.sg	сѣ́етъ	6	0
сѣ́ѧтисѧ	v	pres.3.sg	сѣ́етсѧ	8	0
сѣда́лище	n	dat.pl	сѣда́лищємъ	1	0
сѣда́лище	n	gen.pl	сѣда́лищъ	3	0
сѣда́лище	n	gen.sg	сѣда́лища	5	0
сѣда́лище	n	loc.pl	сѣда́лищахъ	4	0
сѣда́лище	n	loc.sg	сѣда́лищи	2	0
сѣда́ти	v	pres.3.pl	сѣда́ютъ	2	0
сѣди́на	n	dat.pl	сѣди́намъ	1	0
сѣди́на	n	gen.pl	сѣди́нъ	2	0
сѣди́на	n	gen.sg	сѣди́ны	1	0
сѣди́на	n	ins.pl	сѣди́нами	2	0
сѣди́на	n	nom.sg	сѣди́на	1	0
сѣдло̀	n	gen.sg	сѣдла̀	1	0
сѣдѣ́ніе	n	dat.sg	сѣдѣ́нїю	1	0
сѣдѣ́ніе	n	gen.sg	сѣдѣ́нїѧ	1	0
сѣдѣ́ти	v	aor.1.sg	сѣдѣ́хъ	5	0
сѣдѣ́ти	v	aor.2.pl	сѣдѣ́сте	2	0
сѣдѣ́ти	v	aor.3.pl	сѣдѣ́ша	3	0
сѣдѣ́ти	v	impf.1.pl	сѣдѧ́хомъ	1	0
сѣдѣ́ти	v	impf.1.sg	сѣдѧ́хъ	5	0
сѣдѣ́ти	v	impf.3.pl	сѣдѧ́хꙋ	10	0
сѣдѣ́ти	v	impf.3.sg	сѣдѧ́ше	9	0
сѣдѣ́ти	v	inf	сѣдѣ́ти	5	0
сѣдѣ́ти	v	part.pres.act.long.f.sg.acc	сѣдѧ́щꙋю	2	0
сѣдѣ́ти	v	part.pres.act.long.f.sg.gen	сѣдѧ́щїѧ	1	0
сѣдѣ́ти	v	part.pres.act.long.f.sg.nom	сѣдѧ́щаѧ	2	0
сѣдѣ́ти	v	part.pres.act.long.m.pl.acc	сѣдѧ́щыѧ	2	0
сѣдѣ́ти	v	part.pres.act.long.m.pl.nom	седѧ́щїи	1	0
сѣдѣ́ти	v	part.pres.act.long.m.pl.nom	сѣдѧ́щїи	2	0
сѣдѣ́ти	v	part.pres.act.long.m.sg.acc	сѣдѧ́щаго	4	0
сѣдѣ́ти	v	part.pres.act.long.m.sg.dat	сѣдѧ́щемꙋ	1	0
сѣдѣ́ти	v	part.pres.act.long.n.sg.gen	сѣдѧ́щагѡ	1	0
сѣдѣ́ти	v	part.pres.act.short.f.sg.acc	сѣдѧ́щꙋ	1	0
сѣдѣ́ти	v	part.pres.act.short.m.sg.acc	сѣдѧ́ща	2	0
сѣдѣ́ти	v	part.pres.act.short.m.sg.dat	сѣдѧ́щꙋ	1	0
сѣдѣ́ти	v	pres.1.sg	сѣжꙋ̀	2	0
сѣдѣ́ти	v	pres.2.sg	сѣди́ши	9	0
сѣдѣ́ти	v	pres.3.pl	сѣдѧ́тъ	6	0
сѣдѣ́ти	v	pres.3.sg	сѣди́тъ	13	0
сѣки́ра	n	acc.sg	сѣки́рꙋ	3	0
сѣки́ра	n	ins.pl	сѣки́рами	1	0
сѣки́ра	n	ins.sg	сѣки́рою	1	0
сѣки́ра	n	nom.sg	сѣки́ра	5	0
сѣмене́ніе	n	acc.sg	сѣмене́нїе	1	0
сѣнопотче́ніе	n	gen.sg	сѣнопотче́нїѧ	1	0
сѣче́ніе	n	acc.sg	сѣче́нїе	2	0
сѣче́ніе	n	gen.sg	сѣче́нїѧ	1	0
сѣче́ніе	n	ins.sg	сѣче́нїемъ	1	0
сѣщи́сѧ	v	aor.3.pl	сѣко́шасѧ	1	0
сѣщи́сѧ	v	impf.3.pl	сѣча́хꙋсѧ	2	0
сѣщи́сѧ	v	inf	сѣщи́сѧ	1	0
сѣщи́сѧ	v	pres.3.sg	сѣче́тсѧ	1	0
сѣщѝ	v	impf.3.pl	сѣча́хꙋ	2	0
сѣщѝ	v	inf	сѣщѝ	7	0
сѣщѝ	v	pres.3.pl	сѣкꙋ́тъ	1	0
сѵ́рскій	a	long.pos.f.pl.acc	сѵ̑рскїѧ	1	0
сѵ́рскій	a	long.pos.f.sg.acc	сѵ́рскꙋю	2	0
сѵ́рскій	a	long.pos.f.sg.gen	сѵ́рскїѧ	8	0
сѵ́рскій	a	long.pos.f.sg.loc	сѵ́рстѣй	3	0
сѵ́рскій	a	long.pos.f.sg.nom	сѵ́рскаѧ	2	0
сѵ́рскій	a	long.pos.m.pl.acc	сѵ̑рскїѧ	1	0
сѵ́рскій	a	long.pos.m.pl.nom	сѵ́рстїи	1	0
сѵ́рскій	a	long.pos.m.sg.dat	сѵ́рскомꙋ	1	0
сѵ́рскій	a	long.pos.m.sg.gen	сѵ́рскагѡ	2	0
сѵ́рскій	a	long.pos.m.sg.nom	сѵ́рскїй	10	0
сѵ́рскій	a	short.pos.f.sg.nom	сѵ́рска	1	0
сѵ́рскій	a	short.pos.m.sg.acc	сѵ́рска	1	0
сѵ́рскій	a	short.pos.m.sg.dat	сѵ́рскꙋ	2	0
сѵ́рскій	a	short.pos.m.sg.nom	сѵ́рскъ	1	0
сѵ́ръ	n	gen.sg	сѵ́ра	1	0
сѵ́рінъ	n	nom.sg	сѵ́ринъ	4	0
сѵ́рѧнинъ	n	acc.pl	сѵ́рѧны	1	0
сѵ́рѧнинъ	n	acc.sg	сѵ́рѧнина	1	0
сѵ́рѧнинъ	n	nom.pl	сѵ́рѧне	5	0
сѵрі́йскій	a	short.pos.m.sg.dat	сѵрі́йскꙋ	1	0
сꙋ́вскій	a	long.pos.m.sg.gen	сꙋ́вскагѡ	1	0
сꙋ́вскій	a	short.pos.m.sg.dat	сꙋ́вскꙋ	2	0
сꙋ́дный	a	long.pos.m.sg.acc	сꙋ́дный	8	0
сꙋ́дный	a	long.pos.m.sg.dat	сꙋ́дномꙋ	1	0
сꙋ́дный	a	long.pos.n.sg.acc	сꙋ́дное	1	0
сꙋ́дный	a	long.pos.n.sg.loc	сꙋ́днѣмъ	2	0
сꙋ́довъ	a	short.pos.m.pl.nom	сꙋ́дѡвы	1	0
сꙋ́дъ	n	acc.pl	сꙋды̀	33	0
сꙋ́дъ	n	acc.sg	сꙋ́дъ	33	0
сꙋ́дъ	n	dat.pl	сꙋда́мъ	1	0
сꙋ́дъ	n	dat.pl	сꙋдѡ́мъ	2	0
сꙋ́дъ	n	dat.sg	сꙋдꙋ̀	19	0
сꙋ́дъ	n	gen.pl	сꙋдѡ́въ	2	0
сꙋ́дъ	n	gen.sg	сꙋ́да	1	0
сꙋ́дъ	n	gen.sg	сꙋда̀	71	0
сꙋ́дъ	n	ins.sg	сꙋдо́мъ	28	0
сꙋ́дъ	n	loc.pl	сꙋдѣ́хъ	3	0
сꙋ́дъ	n	loc.sg	сꙋдѣ̀	29	0
сꙋ́дъ	n	nom.pl	сꙋди̑	2	0
сꙋ́дъ	n	nom.sg	сꙋ́дъ	3	0
сꙋ́етный	a	adv	сꙋ́етнѡ	1	0
сꙋ́етный	a	long.pos.f.sg.gen	сꙋ́етныѧ	1	0
сꙋ́етный	a	long.pos.f.sg.nom	сꙋ́етнаѧ	2	0
сꙋ́етный	a	long.pos.n.sg.loc	сꙋ́етнѣмъ	1	0
сꙋ́етный	a	short.pos.f.sg.nom	сꙋ́етна	1	0
сꙋ́етный	a	short.pos.m.pl.acc	сꙋ́єтны	1	0
сꙋ́етный	a	short.pos.m.pl.nom	сꙋ́етни	3	0
сꙋ́етный	a	short.pos.m.sg.acc	сꙋ́етенъ	1	0
сꙋ́етный	a	short.pos.m.sg.gen	сꙋ́етна	1	0
сꙋ́етный	a	short.pos.m.sg.voc	сꙋ́етне	1	0
сꙋ́етство	n	gen.sg	сꙋ́етства	1	0
сꙋ́етствіе	n	gen.pl	сꙋ́етствїй	3	0
сꙋ́етствіе	n	gen.sg	сꙋ́етствїѧ	3	0
сꙋ́лица	n	acc.sg	сꙋ́лицꙋ	1	0
сꙋ́лица	n	ins.pl	сꙋ́лицами	3	0
сꙋ́ринъ	a	short.pos.m.sg.nom	сꙋ́ринъ	1	0
сꙋ́сы	n	acc.pl	сꙋ́сы	2	0
сꙋ́сы	n	loc.pl	сꙋ́сѣхъ	13	0
сꙋ́чіе	n	gen.sg	сꙋ́чїѧ	1	0
сꙋ́ша	n	acc.sg	сꙋ́шꙋ	8	0
сꙋ́ша	n	ins.sg	сꙋ́шею	3	0
сꙋ́ша	n	loc.sg	сꙋ́ши	1	0
сꙋ́ша	n	nom.sg	сꙋ́ша	6	0
сꙋа́вль	a	short.pos.m.pl.nom	сꙋа̑вли	1	0
сꙋа́нъ	n	nom.sg	сꙋа́нъ	1	0
сꙋббѡ́та	n	gen.pl	сꙋббѡ́тъ	10	0
сꙋббѡ́тный	a	long.pos.m.pl.acc	сꙋббѡ̑тныѧ	1	0
сꙋббѡ́тный	a	long.pos.m.sg.acc	сꙋббѡ́тный	18	0
сꙋббѡ́тствовати	v	aor.3.pl	сꙋббѡ́тствоваша	1	0
сꙋббѡ́тствовати	v	impv.2.pl	сꙋббѡ́тствꙋйте	1	0
сꙋббѡ́тствовати	v	inf	сꙋббѡ́тствовати	3	0
сꙋва́въ	n	nom.sg	сꙋва́въ	1	0
сꙋва́лъ	n	nom.sg	сꙋва́лъ	2	0
сꙋва́ль	a	short.pos.m.sg.nom	сꙋва́ль	1	0
сꙋва́совъ	a	short.pos.m.pl.nom	сꙋва́сѡвы	1	0
сꙋваи́лъ	n	nom.sg	сꙋваи́лъ	4	0
сꙋгꙋ́бый	a	adv	сꙋгꙋ́бѡ	9	0
сꙋгꙋ́бый	a	long.pos.f.sg.acc	сꙋгꙋ́бꙋю	1	0
сꙋгꙋ́бый	a	long.pos.f.sg.gen	сꙋгꙋ́быѧ	1	0
сꙋгꙋ́бый	a	long.pos.f.sg.loc	сꙋгꙋ́бѣй	4	0
сꙋгꙋ́бый	a	long.pos.n.sg.loc	сꙋгꙋ́бѣмъ	1	0
сꙋгꙋ́бый	a	short.comp.m.sg.acc	сꙋгꙋ́бѣйша	0	1
сꙋгꙋ́бый	a	short.comp.m.sg.gen	сꙋгꙋ́бѣйша	0	1
сꙋгꙋ́бый	a	short.comp.n.sg.gen	сꙋгꙋ́бѣйша	0	1
сꙋгꙋ́бый	a	short.pos.f.sg.acc	сꙋгꙋ́бꙋ	2	0
сꙋгꙋ́бый	a	short.pos.f.sg.nom	сꙋгꙋ́ба	2	0
сꙋгꙋ́бый	a	short.pos.m.pl.acc	сꙋгꙋ̑бы	1	0
сꙋде́бный	a	long.pos.f.sg.acc	сꙋде́бнꙋю	1	0
сꙋде́бный	a	long.pos.f.sg.loc	сꙋде́бнѣй	1	0
сꙋде́бный	a	long.pos.n.sg.loc	сꙋде́бнѣмъ	1	0
сꙋди́лище	n	acc.sg	сꙋди́лище	1	0
сꙋди́лище	n	gen.sg	сꙋди́лища	2	0
сꙋди́лище	n	ins.sg	сꙋди́лищемъ	1	0
сꙋди́ти	v	aor.1.pl	сꙋди́хомъ	2	0
сꙋди́ти	v	aor.1.sg	сꙋди́хъ	7	0
сꙋди́ти	v	aor.2.pl	сꙋди́сте	1	0
сꙋди́ти	v	aor.3.pl	сꙋди́ша	9	0
сꙋди́ти	v	impf.3.pl	сꙋдѧ́хꙋ	1	0
сꙋди́ти	v	impf.3.pl	сꙋжда́хꙋ	3	0
сꙋди́ти	v	impf.3.sg	сꙋдѧ́ше	2	0
сꙋди́ти	v	inf	сꙋди́ти	38	0
сꙋди́ти	v	lpart.m.sg	сꙋди́лъ	11	0
сꙋди́ти	v	part.pres.act.long.m.sg.acc	сꙋдѧ́щаго	1	0
сꙋди́ти	v	part.pres.act.long.m.sg.nom	сꙋдѧ́й	2	0
сꙋди́ти	v	part.pres.pass.long.m.pl.nom	сꙋди́мїи	1	0
сꙋди́ти	v	part.pres.pass.long.m.sg.acc	сꙋди́маго	1	0
сꙋди́ти	v	part.pres.pass.short.m.pl.nom	сꙋди́ми	3	0
сꙋди́ти	v	pres.1.sg	сꙋждꙋ̀	16	0
сꙋди́ти	v	pres.2.sg	сꙋ́диши	10	0
сꙋди́ти	v	pres.3.pl	сꙋ́дѧтъ	11	0
сꙋди́ти	v	pres.3.sg	сꙋ́дитъ	33	0
сꙋди́тисѧ	v	aor.1.sg	сꙋди́хсѧ	1	0
сꙋди́тисѧ	v	inf	сꙋди́тисѧ	8	0
сꙋди́тисѧ	v	pres.1.sg	сꙋждꙋ́сѧ	1	0
сꙋди́тисѧ	v	pres.3.sg	сꙋ́дитсѧ	4	0
сꙋди́ще	n	acc.pl	сꙋди̑ща	1	0
сꙋди́ще	n	acc.sg	сꙋди́ще	4	0
сꙋди́ще	n	dat.pl	сꙋди́щємъ	1	0
сꙋди́ще	n	dat.sg	сꙋди́щꙋ	1	0
сꙋди́ще	n	ins.sg	сꙋди́щемъ	1	0
сꙋди́ще	n	loc.sg	сꙋди́щи	8	0
сꙋдьба̀	n	dat.pl	сꙋдба́мъ	5	0
сꙋдьба̀	n	gen.pl	сꙋде́бъ	1	0
сꙋдьба̀	n	ins.pl	сꙋдба́ми	1	0
сꙋдьба̀	n	ins.sg	сꙋдбо́ю	1	0
сꙋдьба̀	n	loc.pl	сꙋдба́хъ	4	0
сꙋді́нъ	a	short.pos.m.sg.nom	сꙋді́нъ	1	0
сꙋдіѧ̀	n	acc.pl	сꙋді́й	1	0
сꙋдіѧ̀	n	acc.pl	сꙋдїи̑	2	0
сꙋдіѧ̀	n	acc.sg	сꙋдїю̀	10	0
сꙋдіѧ̀	n	dat.pl	сꙋдїѧ́мъ	5	0
сꙋдіѧ̀	n	dat.sg	сꙋдїѝ	2	0
сꙋдіѧ̀	n	gen.pl	сꙋді́й	1	0
сꙋдіѧ̀	n	ins.pl	сꙋдїѧ́ми	2	0
сꙋдіѧ̀	n	ins.sg	сꙋдїе́ю	3	0
сꙋдіѧ̀	n	nom.pl	сꙋдїи̑	3	0
сꙋдіѧ̀	n	nom.sg	сꙋдїѧ̀	31	0
сꙋемꙋ́дренный	a	long.pos.m.pl.nom	сꙋемꙋ́дреннїи	1	0
сꙋесло́віе	n	acc.pl	сꙋеслѡ́вїѧ	1	0
сꙋесло́віе	n	gen.pl	сꙋесло́вїй	1	0
сꙋета̀	n	acc.sg	сꙋетꙋ̀	4	0
сꙋета̀	n	gen.sg	сꙋеты̀	1	0
сꙋета̀	n	loc.sg	сꙋетѣ̀	3	0
сꙋета̀	n	nom.sg	сꙋета̀	25	0
сꙋжде́ніе	n	dat.sg	сꙋжде́нїю	1	0
сꙋкнѧ́ный	a	short.pos.f.sg.gen	сꙋкнѧ́ны	1	0
сꙋла̀	n	acc.sg	сꙋлꙋ̀	1	0
сꙋмантѧны́нѧ	n	acc.sg	сꙋмантѧны́ню	3	0
сꙋмантѧны́нѧ	n	nom.sg	сꙋмантѧны́нѧ	1	0
сꙋмнѣва́тисѧ	v	impv.2.pl	сꙋмнѣва́йтесѧ	1	0
сꙋмнѣва́тисѧ	v	pres.3.pl	сꙋмнѣва́ютсѧ	1	0
сꙋмра́къ	n	acc.pl	сꙋмра́ки	2	0
сꙋмра́къ	n	dat.sg	сꙋмра́кꙋ	1	0
сꙋмра́къ	n	loc.sg	сꙋмра́цѣ	3	0
сꙋні́нъ	n	dat.sg	сꙋні́нꙋ	1	0
сꙋпоста́тъ	n	acc.pl	сꙋпоста́ты	12	0
сꙋпоста́тъ	n	dat.pl	сꙋпоста́тѡмъ	13	0
сꙋпоста́тъ	n	gen.pl	сꙋпоста̑тъ	5	0
сꙋпоста́тъ	n	ins.pl	сꙋпоста̑ты	2	0
сꙋпоста́тъ	n	nom.sg	сꙋпоста́тъ	2	0
сꙋпроти́витисѧ	v	aor.3.pl	сꙋпроти́вишасѧ	1	0
сꙋпроти́витисѧ	v	inf	сꙋпроти́витисѧ	1	0
сꙋпроти́витисѧ	v	pres.3.sg	сꙋпроти́витсѧ	1	0
сꙋпроти́вникъ	n	gen.pl	сꙋпроти́вникѡвъ	1	0
сꙋпрꙋ́гъ	n	nom.pl	сꙋпрꙋ́зи	2	0
сꙋпрꙋ́жникъ	n	voc.sg	сꙋпрꙋ́жниче	1	0
сꙋро́вый	a	short.pos.n.sg.loc	сꙋ́ровѣ	1	0
сꙋровство̀	n	dat.sg	сꙋровствꙋ̀	1	0
сꙋрі́нъ	a	short.pos.m.sg.nom	сꙋрі́нъ	1	0
сꙋріи́лъ	n	nom.sg	сꙋрїи́лъ	1	0
сꙋса̀	n	gen.sg	сꙋсы̀	1	0
сꙋса̀	n	nom.sg	сꙋса̀	2	0
сꙋса́нна	n	nom.sg	сꙋса́нна	1	0
сꙋсакі́мовъ	a	short.pos.n.sg.gen	сꙋсакі́мова	1	0
сꙋсакі́мъ	n	dat.sg	сꙋсакі́мꙋ	1	0
сꙋсакі́мъ	n	nom.sg	сꙋсакі́мъ	5	0
сꙋсанахе́й	n	nom.pl	сꙋсанахе́є	1	0
сꙋсі́а	n	nom.sg	сꙋсі́а	1	0
сꙋсі́нъ	a	short.pos.m.sg.nom	сꙋсі́нъ	1	0
сꙋталаа́мъ	n	nom.sg	сꙋталаа́мъ	1	0
сꙋте́инъ	a	short.pos.m.pl.nom	сꙋтє́ины	1	0
сꙋфа́товъ	a	short.pos.m.pl.nom	сꙋфа́тѡвы	1	0
сꙋфі́довъ	a	short.pos.m.sg.nom	сꙋфі́довъ	1	0
сꙋфі́й	n	nom.sg	сꙋфі́й	1	0
сꙋфі́рскій	a	short.pos.n.sg.gen	сꙋфі́рска	1	0
сꙋфі́ръ	n	gen.sg	сꙋфі́ра	2	0
сꙋхота̀	n	gen.sg	сꙋхоты̀	1	0
сꙋхота̀	n	ins.sg	сꙋхото́ю	1	0
сꙋхота̀	n	loc.sg	сꙋхотѣ̀	1	0
сꙋхі́й	a	long.pos.f.sg.gen	сꙋхі́ѧ	1	0
сꙋхі́й	a	long.pos.m.pl.acc	сꙋхі̑ѧ	1	0
сꙋхі́й	a	long.pos.n.sg.nom	сꙋхо́е	1	0
сꙋхі́й	a	short.pos.f.sg.acc	сꙋ́хꙋ	2	0
сꙋхі́й	a	short.pos.m.pl.acc	сꙋ̑хи	1	0
сꙋхі́й	a	short.pos.m.sg.dat	сꙋ́хꙋ	1	0
сꙋхі́й	a	short.pos.n.sg.acc	сꙋ́хо	1	0
сꙋщество̀	n	gen.sg	сꙋщества̀	1	0
сꙋѐ	n	nom.sg	сꙋѐ	1	0
сꙋѳа́ловъ	a	short.pos.m.pl.nom	сꙋѳа́лѡвы	1	0
сꙋѳа́лъ	n	dat.sg	сꙋѳа́лꙋ	1	0
та́йна	n	gen.pl	та̑инъ	3	0
та́йный	a	adv	та́йнѡ	10	0
та́йный	a	long.pos.f.sg.gen	та́йныѧ	1	0
та́нисъ	n	gen.sg	та́ниса	1	0
та́нъ	n	loc.sg	та́нѣ	1	0
та́рсъ	n	acc.sg	та́рсъ	2	0
та́рсъ	n	loc.sg	та́рсѣ	1	0
та́рсѧнинъ	n	dat.pl	та́рсѧнѡмъ	1	0
та́рсѧнинъ	n	nom.sg	та́рсѧнинъ	1	0
та́ртаръ	n	loc.sg	та́ртарѣ	1	0
та́тство	n	loc.sg	та́тствѣ	1	0
та́ть	n	dat.pl	татє́мъ	1	0
та́ть	n	dat.sg	та́тю	2	0
та́ть	n	gen.pl	тате́й	1	0
та́ть	n	loc.sg	та́ти	1	0
та́ть	n	nom.pl	та́тїе	8	0
та́ть	n	nom.sg	та́ть	18	0
та́фнасъ	n	loc.sg	тафна́сѣ	4	0
та́ѧти	v	part.pres.act.long.m.sg.acc	та́ющаго	1	0
та́ѧти	v	pres.3.sg	та́етъ	1	0
таа́мъ	n	nom.sg	таа́мъ	1	0
тава́ѳъ	n	dat.sg	тава́ѳꙋ	1	0
таваѡ́ѳовъ	a	short.pos.m.pl.nom	таваѡ́ѳѡвы	1	0
тавваѡ́ѳль	a	short.pos.m.pl.nom	тавваѡ̑ѳли	1	0
таве́ллій	n	nom.sg	таве́ллїй	1	0
тавеи́лъ	n	nom.sg	тавеи́лъ	1	0
тавелі́а	n	nom.sg	тавелі́а	1	0
таві́ѳа	n	nom.sg	таві́ѳа	1	0
таві́ѳа	n	voc.sg	таві́ѳо	1	0
таи́бница	n	nom.sg	таи́бница	1	0
таи́нникъ	n	ins.pl	таи̑нники	1	0
таи́ти	v	pres.3.sg	таи́тъ	2	0
таи́тисѧ	v	pres.3.sg	таи́тсѧ	1	0
таковы́й	a	long.pos.f.sg.acc	таковꙋ́ю	1	0
таковы́й	a	long.pos.f.sg.gen	таковы́ѧ	3	0
таковы́й	a	long.pos.f.sg.gen	такѡвы́ѧ	3	0
таковы́й	a	long.pos.f.sg.nom	такова́ѧ	6	0
таковы́й	a	long.pos.f.sg.nom	такѡва́ѧ	9	0
таковы́й	a	long.pos.m.pl.acc	таковы̑ѧ	1	0
таковы́й	a	long.pos.m.pl.nom	такові́и	4	0
таковы́й	a	long.pos.m.sg.acc	такова́го	4	0
таковы́й	a	long.pos.m.sg.gen	такова́гѡ	1	0
таковы́й	a	long.pos.m.sg.nom	таковы́й	1	0
такі́й	pron	m.pl.nom	та́цы	2	0
тала́нтъ	n	acc.sg	тала́нтъ	1	0
тала́нтъ	n	dat.pl	тала́нтѡмъ	1	0
тала́нтъ	n	gen.pl	тала̑нтъ	1	0
тала́нтъ	n	gen.sg	тала́нта	3	0
тала́нтъ	n	ins.pl	тала̑нты	1	0
тала́нтъ	n	ins.sg	тала́нтомъ	1	0
тала́нтъ	n	loc.pl	тала́нтахъ	1	0
танаѳа́нъ	n	nom.sg	танаѳа́нъ	1	0
тане́совъ	a	short.pos.m.pl.ins	тане́сѡвы	2	0
тані́нъ	n	gen.sg	тані́на	1	0
тараі́евъ	a	short.pos.m.sg.nom	тараі́евъ	1	0
тарфале́й	n	nom.pl	тарфале́є	1	0
татьба̀	n	acc.sg	татьбꙋ̀	2	0
татьба̀	n	gen.pl	та́тьбъ	1	0
татьба̀	n	gen.sg	татьбы̀	1	0
татьба̀	n	ins.sg	татьбо́ю	1	0
татьба̀	n	loc.sg	татьбѣ̀	1	0
татьба̀	n	nom.sg	татьба̀	2	0
тафе́ѳъ	n	dat.sg	тафе́ѳꙋ	1	0
тафе́ѳъ	n	loc.sg	тафе́ѳѣ	1	0
тафна̀	n	gen.sg	тафны̀	2	0
тафне́съ	n	loc.sg	тафне́сѣ	1	0
тва́рь	n	acc.sg	тва́рь	1	0
тва́рь	n	dat.pl	тва́ремъ	1	0
тва́рь	n	gen.sg	тва́ри	3	0
тва́рь	n	ins.pl	тва́рьми	1	0
тва́рь	n	loc.sg	тва́ри	2	0
тва́рь	n	nom.sg	тва́рь	6	0
тве́рдость	n	acc.sg	тве́рдость	2	0
тве́рдость	n	ins.sg	тве́рдостїю	1	0
тве́рдость	n	loc.pl	тве́рдостехъ	1	0
тве́рдый	a	adv	тве́рдѡ	5	0
тве́рдый	a	long.pos.f.sg.acc	тве́рдꙋю	1	0
тве́рдый	a	long.pos.f.sg.nom	тве́рдаѧ	1	0
тве́рдый	a	long.pos.m.pl.acc	твє́рдыѧ	2	0
тве́рдый	a	long.pos.m.pl.nom	тве́рдїи	1	0
тве́рдый	a	long.pos.m.sg.acc	тве́рдый	1	0
тве́рдый	a	long.pos.m.sg.gen	тве́рдагѡ	1	0
тве́рдый	a	short.pos.m.pl.acc	твє́рды	16	0
тве́рдый	a	short.pos.m.sg.gen	тве́рда	5	0
тве́рдый	a	short.pos.m.sg.loc	тве́рдѣ	1	0
тве́рдь	n	dat.pl	тве́рдємъ	1	0
тве́рдь	n	ins.sg	тве́рдїю	5	0
тве́рдь	n	loc.pl	тве́рдехъ	1	0
тве́рдь	n	loc.sg	тве́рди	7	0
тверды́нѧ	n	acc.pl	тверды̑ни	1	0
тверды́нѧ	n	acc.sg	тверды́ню	15	0
тверды́нѧ	n	gen.pl	тверды́нь	1	0
тверды́нѧ	n	gen.sg	тверды́ни	2	0
тверды́нѧ	n	ins.pl	тверды́ньми	1	0
тверды́нѧ	n	ins.pl	тверды́нѧми	1	0
тверды́нѧ	n	loc.pl	тверды́нехъ	11	0
тверды́нѧ	n	loc.sg	тверды́ни	3	0
тверды́нѧ	n	nom.sg	тверды́нѧ	1	0
твердѣ́ль	n	dat.pl	твердѣ́лемъ	1	0
твердѣ́ль	n	ins.sg	твердѣ́лїю	1	0
твердѣ́ль	n	loc.pl	твердѣ́лехъ	2	0
тво́й	pron	f.du.acc	твоѝ	25	0
тво́й	pron	f.du.gen	твоє́ю	8	0
тво́й	pron	f.du.loc	твоє́ю	8	0
тво́й	pron	f.pl.acc	твоѧ̑	18	0
тво́й	pron	f.pl.dat	твои̑мъ	19	0
тво́й	pron	f.pl.gen	твои́хъ	59	0
тво́й	pron	f.pl.ins	твои́ми	7	0
тво́й	pron	f.pl.loc	твои́хъ	23	0
тво́й	pron	f.sg.acc	твою̀	304	0
тво́й	pron	f.sg.gen	твоеѧ̀	286	0
тво́й	pron	f.sg.ins	твое́ю	65	0
тво́й	pron	f.sg.loc	твое́й	65	0
тво́й	pron	f.sg.nom	твоѧ̀	276	0
тво́й	pron	m.du.ins	твои́ма	1	0
тво́й	pron	m.pl.acc	твоѧ̑	105	0
тво́й	pron	m.pl.dat	твои́мъ	1	0
тво́й	pron	m.pl.dat	твои̑мъ	84	0
тво́й	pron	m.pl.gen	твои́хъ	125	0
тво́й	pron	m.pl.ins	твои́ми	15	0
тво́й	pron	m.pl.loc	твои́хъ	46	0
тво́й	pron	m.pl.nom	твоѝ	223	0
тво́й	pron	m.sg.acc	тво́й	30	0
тво́й	pron	m.sg.acc	твоего̀	118	0
тво́й	pron	m.sg.dat	твоемꙋ̀	129	0
тво́й	pron	m.sg.gen	твоегѡ̀	277	0
тво́й	pron	m.sg.gen	твоєгѡ̀	1	0
тво́й	pron	m.sg.ins	твои́мъ	64	0
тво́й	pron	m.sg.loc	твое́мъ	29	0
тво́й	pron	m.sg.nom	тво́й	356	0
тво́й	pron	m.sg.voc	тво́й	1	0
тво́й	pron	n.du.acc	твоѝ	1	0
тво́й	pron	n.du.gen	твоє́ю	2	0
тво́й	pron	n.pl.acc	твоѧ̑	6	0
тво́й	pron	n.pl.dat	твои̑мъ	17	0
тво́й	pron	n.pl.gen	твои́хъ	41	0
тво́й	pron	n.pl.ins	твои́ми	3	0
тво́й	pron	n.pl.loc	твои́хъ	28	0
тво́й	pron	n.sg.acc	твоѐ	27	0
тво́й	pron	n.sg.dat	твоемꙋ̀	47	0
тво́й	pron	n.sg.gen	твоегѡ̀	194	0
тво́й	pron	n.sg.ins	твои́мъ	69	0
тво́й	pron	n.sg.loc	твое́мъ	85	0
тво́й	pron	n.sg.nom	твоѐ	1	0
творе́ніе	n	acc.pl	творє́нїѧ	1	0
творе́ніе	n	dat.pl	творе́нїємъ	1	0
творе́ніе	n	dat.sg	творе́нїю	3	0
творе́ніе	n	gen.pl	творе́нїй	1	0
творе́ніе	n	gen.sg	творе́нїѧ	2	0
творе́ніе	n	ins.pl	творе́ньми	1	0
творе́ніе	n	ins.sg	творе́нїемъ	1	0
творе́ніе	n	loc.pl	творе́нїихъ	3	0
творе́ніе	n	loc.sg	творе́нїи	2	0
творе́цъ	n	acc.pl	творцы̀	1	0
творе́цъ	n	dat.sg	творцꙋ̀	1	0
творе́цъ	n	nom.sg	творе́цъ	6	0
творе́цъ	n	voc.sg	тво́рче	1	0
твори́ти	v	aor.1.pl	твори́хомъ	2	0
твори́ти	v	aor.1.sg	твори́хъ	2	0
твори́ти	v	aor.2.pl	твори́сте	2	0
