# Gold paradigm oracle: Alypy (Gamanovich) grammar printed paradigm tables.
# Source: alypy-gamanovich-grammar-web-2023 (references/downloads/alypy-grammar).
# Generator: cargo xtask alypy-paradigm-oracle (crates/xtask/src/alypy_oracle.rs).
# Surfaces are verbatim as printed (accents, hyphenated morpheme boundaries,
# variant parentheses intact); the comparison contract decides equivalence.
section	artifact	table_index	pos	headword	column_label	case	number	gender	person	tense	form	surface
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-ъ		genitive	plural	masculine				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-а		genitive	plural	feminine				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-о		genitive	plural	neuter				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-ъ		dative	plural	masculine				є҆ди́н-ѣмъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-а		dative	plural	feminine				є҆ди́н-ѣмъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-о		dative	plural	neuter				є҆ди́н-ѣмъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-ъ		accusative	plural	masculine				є҆ди́н-ы
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-а		accusative	plural	feminine				є҆ди̑н-а
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-о		accusative	plural	neuter				є҆ди́н-ы
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-ъ		instrumental	plural	masculine				є҆ди́н-ѣми
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-а		instrumental	plural	feminine				є҆ди́н-ѣми
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-о		instrumental	plural	neuter				є҆ди́н-ѣми
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-ъ		locative	plural	masculine				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-а		locative	plural	feminine				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	1	numeral	є҆ди́н-о		locative	plural	neuter				є҆ди́н-ѣхъ
§62. Склонение количественных числительных простых	p062.htm	2	numeral	два̀, ѻ҆́ба		nominative+accusative	dual	masculine				два̀, ѻ҆́ба
§62. Склонение количественных числительных простых	p062.htm	2	numeral	двѣ̀, ѻ҆́бѣ		nominative+accusative	dual	feminine				двѣ̀, ѻ҆́бѣ
§62. Склонение количественных числительных простых	p062.htm	2	numeral	двѣ̀, ѻ҆́бѣ		nominative+accusative	dual	neuter				двѣ̀, ѻ҆́бѣ
§62. Склонение количественных числительных простых	p062.htm	2	numeral	два̀, ѻ҆́ба | двѣ̀, ѻ҆́бѣ		genitive+locative	dual	masculine+feminine+neuter				двою̀ или двꙋ̀, ѻ҆бою̀ (для всех родов)
§62. Склонение количественных числительных простых	p062.htm	2	numeral	два̀, ѻ҆́ба | двѣ̀, ѻ҆́бѣ		dative+instrumental	dual	masculine+feminine+neuter				двѣма̀, ѻ҆бѣ́ма
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		nominative	plural	masculine				трїѐ, трѝ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		nominative	plural	feminine+neuter				трѝ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и)		nominative	plural	masculine				четы́ре (-и)
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ри (-е)		nominative	plural	feminine+neuter				четы́ри (-е)
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		genitive	plural	masculine				трїе́хъ, тре́хъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		genitive	plural	feminine+neuter				тре́хъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и) | четы́ри (-е)		genitive	plural	masculine+feminine+neuter				четы́рехъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		dative	plural	masculine				трїе́мъ, тре́мъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		dative	plural	feminine+neuter				тре́мъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и) | четы́ри (-е)		dative	plural	masculine+feminine+neuter				четы́ремъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		accusative	plural	masculine				трїе́хъ, тре́хъ, трѝ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		accusative	plural	feminine+neuter				трѝ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и) | четы́ри (-е)		accusative	plural	masculine+feminine+neuter				четы́ри (-е)
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		instrumental	plural	masculine				трїе́ми, тремѝ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		instrumental	plural	feminine+neuter				тре́ми
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и) | четы́ри (-е)		instrumental	plural	masculine+feminine+neuter				четы́рьми
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трїѐ, трѝ		locative	plural	masculine				трїе́хъ, тре́хъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	трѝ		locative	plural	feminine+neuter				тре́хъ
§62. Склонение количественных числительных простых	p062.htm	3	numeral	четы́ре (-и) | четы́ри (-е)		locative	plural	masculine+feminine+neuter				четы́рехъ
§62. Склонение количественных числительных простых	p062.htm	4	numeral	де́сѧт-ь	Единственное число	nominative	singular					де́сѧт-ь
§62. Склонение количественных числительных простых	p062.htm	4	numeral	десѧ́т-и (-ѣ)	Двойственное число	nominative+accusative	dual					десѧ́т-и (-ѣ)
§62. Склонение количественных числительных простых	p062.htm	4	numeral		Множественное число | окончания по прилагательным	nominative	plural					десѧ́т-и (-е)
