lexeme_id	system	analysis_rank	field	value	provenance	source_feature	source_form	crosscheck_features	authority
изити|verb|0f496bf1da69c01e	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	изидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	imperfect	0	stem	изид	dictionary-principal-part	verb:finite:imperfect:1:sg	изидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	изидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
изити|verb|0f496bf1da69c01e	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	present	0	first-singular-stem	изид	dictionary-principal-part	verb:finite:present:1:sg	изидѫ		wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	present	0	stem	изид	dictionary-principal-part	verb:finite:present:2:sg	изидеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	изидꙑ		wiktionary-kaikki-2026-07-06
изити|verb|0f496bf1da69c01e	present-active-participle	0	stem	изид	dictionary-principal-part	verb:participle:present-active:citation	изидꙑ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	измѣнивѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	imperative	0	stem	измѣн	dictionary-principal-part	verb:imperative:2:sg	измѣни	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	imperfect	0	formation	a	dictionary-principal-part	verb:finite:imperfect:1:sg	измѣнꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	imperfect	0	stem	измѣнꙗ	dictionary-principal-part	verb:finite:imperfect:1:sg	измѣнꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	измѣнꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
измѣнити|verb|2bbdb7949f4a99e8	l-participle	0	stem	измѣни	dictionary-principal-part	verb:l-participle:m:sg	измѣнилъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-active-participle	0	formation	ish	dictionary-principal-part	verb:participle:past-active:citation	измѣн҄ь		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-active-participle	0	stem	измѣн҄	dictionary-principal-part	verb:participle:past-active:citation	измѣн҄ь		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-active-participle	1	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	измѣнивъ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-active-participle	1	stem	измѣни	dictionary-principal-part	verb:participle:past-active:citation	измѣнивъ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-passive-participle	0	formation	n	dictionary-principal-part	verb:participle:past-passive:citation	измѣнѥнъ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	past-passive-participle	0	stem	измѣнѥ	dictionary-principal-part	verb:participle:past-passive:citation	измѣнѥнъ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present	0	class	II1	dictionary-headword-metadata	headword:class	II1		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present	0	first-singular-stem	измѣн	dictionary-principal-part	verb:finite:present:1:sg	измѣнѭ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present	0	stem	измѣн	dictionary-principal-part	verb:finite:present:2:sg	измѣниши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	измѣнѧ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present-active-participle	0	stem	измѣн	dictionary-principal-part	verb:participle:present-active:citation	измѣнѧ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	измѣнимъ		wiktionary-kaikki-2026-07-06
измѣнити|verb|2bbdb7949f4a99e8	present-passive-participle	0	stem	измѣн	dictionary-principal-part	verb:participle:present-passive:citation	измѣнимъ		wiktionary-kaikki-2026-07-06
изнемощи|verb|d84e2fd753809ccf	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	изнесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	imperfect	0	stem	изнес	dictionary-principal-part	verb:finite:imperfect:1:sg	изнесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	изнесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
изнести|verb|19c17a3d9c07444e	l-participle	0	stem	изнес	dictionary-principal-part	verb:l-participle:m:sg	изнеслъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	изнесъ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	past-active-participle	0	stem	изнес	dictionary-principal-part	verb:participle:past-active:citation	изнесъ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	изнесенъ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	past-passive-participle	0	stem	изнес	dictionary-principal-part	verb:participle:past-passive:citation	изнесенъ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present	0	first-singular-stem	изнес	dictionary-principal-part	verb:finite:present:1:sg	изнесѫ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present	0	stem	изнес	dictionary-principal-part	verb:finite:present:2:sg	изнесеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	изнесꙑ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present-active-participle	0	stem	изнес	dictionary-principal-part	verb:participle:present-active:citation	изнесꙑ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	изнесомъ		wiktionary-kaikki-2026-07-06
изнести|verb|19c17a3d9c07444e	present-passive-participle	0	stem	изнес	dictionary-principal-part	verb:participle:present-passive:citation	изнесомъ		wiktionary-kaikki-2026-07-06
изодѣꙗти|verb|4994dcf34f621c43	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	изꙑидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	imperfect	0	stem	изꙑид	dictionary-principal-part	verb:finite:imperfect:1:sg	изꙑидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	изꙑидѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
изꙑити|verb|64097860f202f05e	l-participle	0	stem	изъшь	dictionary-principal-part	verb:l-participle:m:sg	изъшьлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	изъшьдъ		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	past-active-participle	0	stem	изъшьд	dictionary-principal-part	verb:participle:past-active:citation	изъшьдъ		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	present	0	first-singular-stem	изꙑид	dictionary-principal-part	verb:finite:present:1:sg	изꙑидѫ		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	present	0	stem	изꙑид	dictionary-principal-part	verb:finite:present:2:sg	изꙑидеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	изꙑидꙑ		wiktionary-kaikki-2026-07-06
изꙑити|verb|64097860f202f05e	present-active-participle	0	stem	изꙑид	dictionary-principal-part	verb:participle:present-active:citation	изꙑидꙑ		wiktionary-kaikki-2026-07-06
имати|verb|302d359a9c76acd5	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
имѣти|verb|f6e0c003947430f3	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
искати|verb|c1aaa7f9aa273cc8	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
искоусити|verb|4a14b101f0c9c748	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
искоушати|verb|b262fec1445ce6b0	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	l-participle	0	stem	испек	dictionary-principal-part	verb:l-participle:m:sg	испеклъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	испекъ		wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	past-active-participle	0	stem	испек	dictionary-principal-part	verb:participle:past-active:citation	испекъ		wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	испеченъ		wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	past-passive-participle	0	stem	испеч	dictionary-principal-part	verb:participle:past-passive:citation	испеченъ		wiktionary-kaikki-2026-07-06
испещи|verb|9e09ebbde0ed28a9	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	испекꙑ		wiktionary-kaikki-2026-07-06
