lexeme_id	feature	rank	form	romanization	source_spelling	source_tags
авьнъ|adj|2a25d673ea077283	adj:long:ins:sg:n:an	0	авьнꙑимь	avĭnyimĭ	авьнꙑимь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:ins:sg:n:in	0	авьнꙑимь	avĭnyimĭ	авьнꙑимь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:f:an	0	авьноую	avĭnuju	авьноую	dual,feminine,locative
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:f:in	0	авьноую	avĭnuju	авьноую	dual,feminine,locative
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:m:an	0	авьноую	avĭnuju	авьноую	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:m:in	0	авьноую	avĭnuju	авьноую	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:n:an	0	авьноую	avĭnuju	авьноую	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:long:loc:du:n:in	0	авьноую	avĭnuju	авьноую	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:f:an	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	feminine,locative,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:f:in	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	feminine,locative,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:m:an	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:m:in	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:n:an	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:pl:n:in	0	авьнꙑихъ	avĭnyixŭ	авьнꙑихъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:f:an	0	авьнѣи	avĭněi	авьнѣи	feminine,locative,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:f:in	0	авьнѣи	avĭněi	авьнѣи	feminine,locative,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:m:an	0	авьнѣѥмь	avĭnějemĭ	авьнѣѥмь	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:m:in	0	авьнѣѥмь	avĭnějemĭ	авьнѣѥмь	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:n:an	0	авьнѣѥмь	avĭnějemĭ	авьнѣѥмь	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:loc:sg:n:in	0	авьнѣѥмь	avĭnějemĭ	авьнѣѥмь	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:f:an	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:f:in	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:m:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	dual,masculine,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:m:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	dual,masculine,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:n:an	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:du:n:in	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:f:an	0	авьнꙑѩ	avĭnyję	авьнꙑѩ	feminine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:f:in	0	авьнꙑѩ	avĭnyję	авьнꙑѩ	feminine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:m:an	0	авьнии	avĭnii	авьнии	masculine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:m:in	0	авьнии	avĭnii	авьнии	masculine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:n:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	neuter,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:pl:n:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	neuter,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:f:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	feminine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:f:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	feminine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:m:an	0	авьнꙑи	avĭnyi	авьнꙑи	masculine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:m:in	0	авьнꙑи	avĭnyi	авьнꙑи	masculine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:n:an	0	авьноѥ	avĭnoje	авьноѥ	neuter,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:nom:sg:n:in	0	авьноѥ	avĭnoje	авьноѥ	neuter,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:f:an	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:f:in	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:m:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	dual,masculine,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:m:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	dual,masculine,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:n:an	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:du:n:in	0	авьнѣи	avĭněi	авьнѣи	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:f:an	0	авьнꙑѩ	avĭnyję	авьнꙑѩ	feminine,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:f:in	0	авьнꙑѩ	avĭnyję	авьнꙑѩ	feminine,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:m:an	0	авьнии	avĭnii	авьнии	masculine,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:m:in	0	авьнии	avĭnii	авьнии	masculine,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:n:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	neuter,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:pl:n:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	neuter,plural,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:f:an	0	авьнаꙗ	avĭnaja	авьнаꙗ	feminine,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:f:in	0	авьнаꙗ	avĭnaja	авьнаꙗ	feminine,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:m:an	0	авьнꙑи	avĭnyi	авьнꙑи	masculine,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:m:in	0	авьнꙑи	avĭnyi	авьнꙑи	masculine,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:n:an	0	авьноѥ	avĭnoje	авьноѥ	neuter,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:long:voc:sg:n:in	0	авьноѥ	avĭnoje	авьноѥ	neuter,singular,vocative
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:f:an	0	авьнѣ	avĭně	авьнѣ	accusative,dual,feminine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:f:in	0	авьнѣ	avĭně	авьнѣ	accusative,dual,feminine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:m:an	0	авьна	avĭna	авьна	accusative,dual,masculine
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:m:in	0	авьна	avĭna	авьна	accusative,dual,masculine
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:n:an	0	авьнѣ	avĭně	авьнѣ	accusative,dual,feminine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:acc:du:n:in	0	авьнѣ	avĭně	авьнѣ	accusative,dual,feminine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:f:an	0	авьнꙑ	avĭny	авьнꙑ	accusative,feminine,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:f:in	0	авьнꙑ	avĭny	авьнꙑ	accusative,feminine,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:m:an	0	авьнꙑ	avĭny	авьнꙑ	accusative,masculine,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:m:in	0	авьнꙑ	avĭny	авьнꙑ	accusative,masculine,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:n:an	0	авьна	avĭna	авьна	accusative,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:pl:n:in	0	авьна	avĭna	авьна	accusative,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:f:an	0	авьнѫ	avĭnǫ	авьнѫ	accusative,feminine,singular
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:f:in	0	авьнѫ	avĭnǫ	авьнѫ	accusative,feminine,singular
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:m:an	0	авьнъ	avĭnŭ	авьнъ	accusative,masculine,singular
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:m:in	0	авьнъ	avĭnŭ	авьнъ	accusative,masculine,singular
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:n:an	0	авьно	avĭno	авьно	accusative,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:acc:sg:n:in	0	авьно	avĭno	авьно	accusative,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:f:an	0	авьнама	avĭnama	авьнама	dative,dual,feminine
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:f:in	0	авьнама	avĭnama	авьнама	dative,dual,feminine
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:m:an	0	авьнома	avĭnoma	авьнома	dative,dual,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:m:in	0	авьнома	avĭnoma	авьнома	dative,dual,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:n:an	0	авьнома	avĭnoma	авьнома	dative,dual,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:dat:du:n:in	0	авьнома	avĭnoma	авьнома	dative,dual,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:f:an	0	авьнамъ	avĭnamŭ	авьнамъ	dative,feminine,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:f:in	0	авьнамъ	avĭnamŭ	авьнамъ	dative,feminine,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:m:an	0	авьномъ	avĭnomŭ	авьномъ	dative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:m:in	0	авьномъ	avĭnomŭ	авьномъ	dative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:n:an	0	авьномъ	avĭnomŭ	авьномъ	dative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:pl:n:in	0	авьномъ	avĭnomŭ	авьномъ	dative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:f:an	0	авьнѣ	avĭně	авьнѣ	dative,feminine,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:f:in	0	авьнѣ	avĭně	авьнѣ	dative,feminine,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:m:an	0	авьноу	avĭnu	авьноу	dative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:m:in	0	авьноу	avĭnu	авьноу	dative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:n:an	0	авьноу	avĭnu	авьноу	dative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:dat:sg:n:in	0	авьноу	avĭnu	авьноу	dative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:f:an	0	авьноу	avĭnu	авьноу	dual,feminine,genitive
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:f:in	0	авьноу	avĭnu	авьноу	dual,feminine,genitive
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:m:an	0	авьноу	avĭnu	авьноу	dual,genitive,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:m:in	0	авьноу	avĭnu	авьноу	dual,genitive,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:n:an	0	авьноу	avĭnu	авьноу	dual,genitive,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:gen:du:n:in	0	авьноу	avĭnu	авьноу	dual,genitive,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:f:an	0	авьнъ	avĭnŭ	авьнъ	feminine,genitive,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:f:in	0	авьнъ	avĭnŭ	авьнъ	feminine,genitive,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:m:an	0	авьнъ	avĭnŭ	авьнъ	genitive,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:m:in	0	авьнъ	avĭnŭ	авьнъ	genitive,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:n:an	0	авьнъ	avĭnŭ	авьнъ	genitive,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:pl:n:in	0	авьнъ	avĭnŭ	авьнъ	genitive,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:f:an	0	авьнꙑ	avĭny	авьнꙑ	feminine,genitive,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:f:in	0	авьнꙑ	avĭny	авьнꙑ	feminine,genitive,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:m:an	0	авьна	avĭna	авьна	genitive,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:m:in	0	авьна	avĭna	авьна	genitive,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:n:an	0	авьна	avĭna	авьна	genitive,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:gen:sg:n:in	0	авьна	avĭna	авьна	genitive,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:f:an	0	авьнама	avĭnama	авьнама	dual,feminine,instrumental
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:f:in	0	авьнама	avĭnama	авьнама	dual,feminine,instrumental
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:m:an	0	авьнома	avĭnoma	авьнома	dual,instrumental,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:m:in	0	авьнома	avĭnoma	авьнома	dual,instrumental,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:n:an	0	авьнома	avĭnoma	авьнома	dual,instrumental,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:ins:du:n:in	0	авьнома	avĭnoma	авьнома	dual,instrumental,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:f:an	0	авьнами	avĭnami	авьнами	feminine,instrumental,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:f:in	0	авьнами	avĭnami	авьнами	feminine,instrumental,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:m:an	0	авьнꙑ	avĭny	авьнꙑ	instrumental,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:m:in	0	авьнꙑ	avĭny	авьнꙑ	instrumental,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:n:an	0	авьнꙑ	avĭny	авьнꙑ	instrumental,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:pl:n:in	0	авьнꙑ	avĭny	авьнꙑ	instrumental,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:f:an	0	авьноѭ	avĭnojǫ	авьноѭ	feminine,instrumental,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:f:in	0	авьноѭ	avĭnojǫ	авьноѭ	feminine,instrumental,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:m:an	0	авьномь	avĭnomĭ	авьномь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:m:in	0	авьномь	avĭnomĭ	авьномь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:n:an	0	авьномь	avĭnomĭ	авьномь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:ins:sg:n:in	0	авьномь	avĭnomĭ	авьномь	instrumental,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:f:an	0	авьноу	avĭnu	авьноу	dual,feminine,locative
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:f:in	0	авьноу	avĭnu	авьноу	dual,feminine,locative
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:m:an	0	авьноу	avĭnu	авьноу	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:m:in	0	авьноу	avĭnu	авьноу	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:n:an	0	авьноу	avĭnu	авьноу	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:loc:du:n:in	0	авьноу	avĭnu	авьноу	dual,locative,masculine,neuter
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:f:an	0	авьнахъ	avĭnaxŭ	авьнахъ	feminine,locative,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:f:in	0	авьнахъ	avĭnaxŭ	авьнахъ	feminine,locative,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:m:an	0	авьнѣхъ	avĭněxŭ	авьнѣхъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:m:in	0	авьнѣхъ	avĭněxŭ	авьнѣхъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:n:an	0	авьнѣхъ	avĭněxŭ	авьнѣхъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:pl:n:in	0	авьнѣхъ	avĭněxŭ	авьнѣхъ	locative,masculine,neuter,plural
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:f:an	0	авьнѣ	avĭně	авьнѣ	feminine,locative,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:f:in	0	авьнѣ	avĭně	авьнѣ	feminine,locative,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:m:an	0	авьнѣ	avĭně	авьнѣ	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:m:in	0	авьнѣ	avĭně	авьнѣ	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:n:an	0	авьнѣ	avĭně	авьнѣ	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:loc:sg:n:in	0	авьнѣ	avĭně	авьнѣ	locative,masculine,neuter,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:f:an	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:f:in	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:m:an	0	авьна	avĭna	авьна	dual,masculine,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:m:in	0	авьна	avĭna	авьна	dual,masculine,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:n:an	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:du:n:in	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,nominative
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:f:an	0	авьнꙑ	avĭny	авьнꙑ	feminine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:f:in	0	авьнꙑ	avĭny	авьнꙑ	feminine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:m:an	0	авьни	avĭni	авьни	masculine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:m:in	0	авьни	avĭni	авьни	masculine,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:n:an	0	авьна	avĭna	авьна	neuter,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:pl:n:in	0	авьна	avĭna	авьна	neuter,nominative,plural
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:f:an	0	авьна	avĭna	авьна	feminine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:f:in	0	авьна	avĭna	авьна	feminine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:m:an	0	авьнъ	avĭnŭ	авьнъ	masculine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:m:in	0	авьнъ	avĭnŭ	авьнъ	masculine,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:n:an	0	авьно	avĭno	авьно	neuter,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:nom:sg:n:in	0	авьно	avĭno	авьно	neuter,nominative,singular
авьнъ|adj|2a25d673ea077283	adj:short:voc:du:f:an	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:short:voc:du:f:in	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,vocative
авьнъ|adj|2a25d673ea077283	adj:short:voc:du:m:an	0	авьна	avĭna	авьна	dual,masculine,vocative
авьнъ|adj|2a25d673ea077283	adj:short:voc:du:m:in	0	авьна	avĭna	авьна	dual,masculine,vocative
авьнъ|adj|2a25d673ea077283	adj:short:voc:du:n:an	0	авьнѣ	avĭně	авьнѣ	dual,feminine,neuter,vocative
